https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume XLM
1537228800,2018-09-18 00:00:00,XLM/USD,0.1954,0.2145,0.193,0.2075,306379.38,1482327.67
1537142400,2018-09-17 00:00:00,XLM/USD,0.2068,0.209,0.1928,0.1954,355777.06,1751069.94
1537056000,2018-09-16 00:00:00,XLM/USD,0.202,0.209,0.1968,0.2068,212125.15,1033113.5
1536969600,2018-09-15 00:00:00,XLM/USD,0.1996,0.2067,0.1996,0.202,309713.18,1515969.49
1536883200,2018-09-14 00:00:00,XLM/USD,0.2048,0.21,0.196,0.1996,150857.25,741762.45
1536796800,2018-09-13 00:00:00,XLM/USD,0.1981,0.2148,0.1981,0.2048,305756.43,1463248.73
1536710400,2018-09-12 00:00:00,XLM/USD,0.2004,0.2089,0.1842,0.1981,588870.9,2953398.64
1536624000,2018-09-11 00:00:00,XLM/USD,0.1889,0.21,0.1819,0.2004,785769.71,4019991.49
1536537600,2018-09-10 00:00:00,XLM/USD,0.1893,0.195,0.186,0.1889,177001.14,929557.26
1536451200,2018-09-09 00:00:00,XLM/USD,0.1938,0.1991,0.1877,0.1893,667987.04,3432552.37
1536364800,2018-09-08 00:00:00,XLM/USD,0.2056,0.208,0.1906,0.1938,258655.18,1301096.22
1536278400,2018-09-07 00:00:00,XLM/USD,0.2076,0.2135,0.1958,0.2055,364889.3,1769791.43
1536192000,2018-09-06 00:00:00,XLM/USD,0.2039,0.2091,0.1925,0.2065,311844.06,1565252.24
1536105600,2018-09-05 00:00:00,XLM/USD,0.232,0.235,0.2039,0.2039,460691.24,2111162.08
1536019200,2018-09-04 00:00:00,XLM/USD,0.2225,0.2361,0.2195,0.2305,178615.4,782426.54
1535932800,2018-09-03 00:00:00,XLM/USD,0.2253,0.2287,0.2195,0.222,119027.19,530089.6
1535846400,2018-09-02 00:00:00,XLM/USD,0.2313,0.2329,0.2226,0.2253,84497.47,372480.25
1535760000,2018-09-01 00:00:00,XLM/USD,0.2216,0.235,0.2216,0.2313,209258.18,919197.28
1535673600,2018-08-31 00:00:00,XLM/USD,0.2215,0.223,0.2164,0.2216,53642.79,242762.16
1535587200,2018-08-30 00:00:00,XLM/USD,0.227,0.2281,0.2133,0.2215,149657.96,684205.93
1535500800,2018-08-29 00:00:00,XLM/USD,0.2385,0.2385,0.22,0.227,497341.94,2163704.37
1535414400,2018-08-28 00:00:00,XLM/USD,0.2275,0.2394,0.2236,0.2394,343184.56,1473583.47
1535328000,2018-08-27 00:00:00,XLM/USD,0.2124,0.2275,0.2124,0.2275,120240.06,546561.67
1535241600,2018-08-26 00:00:00,XLM/USD,0.2178,0.2178,0.2082,0.2124,70942.5,334264.56
1535155200,2018-08-25 00:00:00,XLM/USD,0.22,0.22,0.215,0.2178,120208.05,552980.14
1535068800,2018-08-24 00:00:00,XLM/USD,0.216,0.22,0.2118,0.22,98851.8,457725.09
1534982400,2018-08-23 00:00:00,XLM/USD,0.2086,0.2173,0.2073,0.216,175431.32,829832.79
1534896000,2018-08-22 00:00:00,XLM/USD,0.2186,0.2188,0.1975,0.2086,154133.01,744410.06
1534809600,2018-08-21 00:00:00,XLM/USD,0.2134,0.22,0.2118,0.2186,110480.28,513407.32
1534723200,2018-08-20 00:00:00,XLM/USD,0.2286,0.231,0.211,0.2134,97875.34,444181.24
1534636800,2018-08-19 00:00:00,XLM/USD,0.2268,0.234,0.22,0.2286,129641.75,573426.33
1534550400,2018-08-18 00:00:00,XLM/USD,0.2379,0.2475,0.2179,0.2268,160675.44,687921.38
1534464000,2018-08-17 00:00:00,XLM/USD,0.2141,0.2394,0.2138,0.2379,748467.46,3255838.46
1534377600,2018-08-16 00:00:00,XLM/USD,0.2151,0.221,0.2097,0.2141,160495.72,747950.85
1534291200,2018-08-15 00:00:00,XLM/USD,0.2171,0.2335,0.2132,0.2151,503766.33,2249179.98
1534204800,2018-08-14 00:00:00,XLM/USD,0.224,0.224,0.1941,0.2171,466200.42,2254882.53
1534118400,2018-08-13 00:00:00,XLM/USD,0.2226,0.2437,0.2185,0.224,321261.01,1383358.83
1534032000,2018-08-12 00:00:00,XLM/USD,0.2161,0.23,0.2142,0.2226,285794.92,1283722.69
1533945600,2018-08-11 00:00:00,XLM/USD,0.2244,0.2277,0.2005,0.2161,190141.02,893913.67
1533859200,2018-08-10 00:00:00,XLM/USD,0.2214,0.2388,0.213,0.2244,411095.08,1828856.23
1533772800,2018-08-09 00:00:00,XLM/USD,0.1967,0.2275,0.1967,0.2214,269360.88,1298445.46
1533686400,2018-08-08 00:00:00,XLM/USD,0.2267,0.2268,0.1942,0.1967,485115.44,2293410.83
1533600000,2018-08-07 00:00:00,XLM/USD,0.2323,0.2452,0.2234,0.2274,161272.59,678688.18
1533513600,2018-08-06 00:00:00,XLM/USD,0.2449,0.2475,0.2286,0.2323,447453.4,1915327.18
1533427200,2018-08-05 00:00:00,XLM/USD,0.2384,0.2493,0.2334,0.2449,347833.13,1432674.35
1533340800,2018-08-04 00:00:00,XLM/USD,0.2572,0.262,0.2326,0.2384,358508.74,1458696.03
1533254400,2018-08-03 00:00:00,XLM/USD,0.26,0.268,0.245,0.2572,582632.88,2296195.51
1533168000,2018-08-02 00:00:00,XLM/USD,0.2761,0.2834,0.2581,0.26,304278.14,1134709.6
1533081600,2018-08-01 00:00:00,XLM/USD,0.2794,0.2836,0.264,0.2761,279611.83,1027883.0
1532995200,2018-07-31 00:00:00,XLM/USD,0.2954,0.2957,0.2661,0.2794,1370602.45,4964392.39
1532908800,2018-07-30 00:00:00,XLM/USD,0.3091,0.3091,0.2764,0.2954,416848.19,1425274.98
1532822400,2018-07-29 00:00:00,XLM/USD,0.3131,0.32,0.305,0.3091,435850.98,1403020.44
1532736000,2018-07-28 00:00:00,XLM/USD,0.3196,0.3246,0.3084,0.3131,199770.53,633324.55
1532649600,2018-07-27 00:00:00,XLM/USD,0.3074,0.325,0.296,0.3196,663332.21,2136525.6
1532563200,2018-07-26 00:00:00,XLM/USD,0.3315,0.35,0.2954,0.3074,1353540.25,4206678.44
1532476800,2018-07-25 00:00:00,XLM/USD,0.3001,0.352,0.3001,0.3315,827127.69,2486737.23
1532390400,2018-07-24 00:00:00,XLM/USD,0.2828,0.3061,0.2805,0.3001,730743.31,2450516.67
1532304000,2018-07-23 00:00:00,XLM/USD,0.2833,0.3067,0.2808,0.2828,490376.97,1683216.49
1532217600,2018-07-22 00:00:00,XLM/USD,0.2935,0.3078,0.2796,0.2833,520186.08,1768993.17
1532131200,2018-07-21 00:00:00,XLM/USD,0.2705,0.2978,0.2557,0.2935,635094.87,2268045.67
1532044800,2018-07-20 00:00:00,XLM/USD,0.306,0.306,0.2626,0.2705,1357647.72,4783393.13
1531958400,2018-07-19 00:00:00,XLM/USD,0.2969,0.32,0.28,0.306,1652670.03,5382519.13
1531872000,2018-07-18 00:00:00,XLM/USD,0.2533,0.3268,0.2529,0.2969,2095135.79,7151029.52
1531785600,2018-07-17 00:00:00,XLM/USD,0.2394,0.2564,0.229,0.2533,539981.29,2258850.29
1531699200,2018-07-16 00:00:00,XLM/USD,0.2214,0.2394,0.22,0.2394,334720.48,1468364.28
1531612800,2018-07-15 00:00:00,XLM/USD,0.2089,0.2253,0.206,0.2214,353493.15,1614255.26
1531526400,2018-07-14 00:00:00,XLM/USD,0.2026,0.215,0.1974,0.2089,248307.44,1190101.92
1531440000,2018-07-13 00:00:00,XLM/USD,0.1836,0.219,0.1833,0.2026,379085.22,1895942.53
1531353600,2018-07-12 00:00:00,XLM/USD,0.1896,0.1896,0.1801,0.1836,54511.3,298838.5
1531267200,2018-07-11 00:00:00,XLM/USD,0.1902,0.1927,0.1835,0.1896,74632.16,400752.41
1531180800,2018-07-10 00:00:00,XLM/USD,0.2059,0.2069,0.1902,0.1902,142301.73,721443.83
1531094400,2018-07-09 00:00:00,XLM/USD,0.2092,0.2145,0.2059,0.2059,190084.39,902442.52
1531008000,2018-07-08 00:00:00,XLM/USD,0.2086,0.2185,0.2064,0.2092,96336.08,457009.53
1530921600,2018-07-07 00:00:00,XLM/USD,0.2078,0.2091,0.1987,0.2086,87369.14,431168.43
1530835200,2018-07-06 00:00:00,XLM/USD,0.1999,0.2105,0.1955,0.2078,181578.0,886862.85
1530748800,2018-07-05 00:00:00,XLM/USD,0.2112,0.215,0.1973,0.1999,293476.89,1421111.68
1530662400,2018-07-04 00:00:00,XLM/USD,0.2051,0.2188,0.2012,0.2112,59210.22,280855.04
1530576000,2018-07-03 00:00:00,XLM/USD,0.2155,0.2212,0.2033,0.2051,305983.22,1441275.57
1530489600,2018-07-02 00:00:00,XLM/USD,0.1988,0.2172,0.194,0.2155,237486.58,1141000.47
1530403200,2018-07-01 00:00:00,XLM/USD,0.1927,0.1988,0.1886,0.1988,23114.33,120060.42
1530316800,2018-06-30 00:00:00,XLM/USD,0.1886,0.2024,0.1874,0.1927,88308.62,448053.84
1530230400,2018-06-29 00:00:00,XLM/USD,0.1766,0.1886,0.171,0.1886,106491.96,599349.03
1530144000,2018-06-28 00:00:00,XLM/USD,0.1916,0.1935,0.176,0.1766,63702.7,342521.84
1530057600,2018-06-27 00:00:00,XLM/USD,0.1823,0.1937,0.1805,0.1916,30423.71,164574.94
1529971200,2018-06-26 00:00:00,XLM/USD,0.1984,0.1985,0.1823,0.1823,41612.08,216147.58
1529884800,2018-06-25 00:00:00,XLM/USD,0.1925,0.2014,0.1873,0.1984,237556.73,1224137.17
1529798400,2018-06-24 00:00:00,XLM/USD,0.2008,0.2027,0.1767,0.1925,288715.99,1495080.03
1529712000,2018-06-23 00:00:00,XLM/USD,0.2,0.2052,0.1958,0.2008,17110.62,85788.33
1529625600,2018-06-22 00:00:00,XLM/USD,0.2265,0.2267,0.1955,0.2,94089.48,454289.59
1529539200,2018-06-21 00:00:00,XLM/USD,0.2311,0.2366,0.2243,0.2265,126497.57,551971.51
1529452800,2018-06-20 00:00:00,XLM/USD,0.2346,0.237,0.225,0.2311,27307.73,118917.98
1529366400,2018-06-19 00:00:00,XLM/USD,0.2319,0.24,0.2303,0.2346,62582.62,265897.26
1529280000,2018-06-18 00:00:00,XLM/USD,0.2275,0.2401,0.2202,0.2319,44892.39,192974.03
1529193600,2018-06-17 00:00:00,XLM/USD,0.2305,0.2337,0.2274,0.2275,7818.81,33981.67
1529107200,2018-06-16 00:00:00,XLM/USD,0.2281,0.2354,0.2247,0.2305,35450.37,155163.54
1529020800,2018-06-15 00:00:00,XLM/USD,0.2399,0.2414,0.2281,0.2281,70160.62,298167.52
1528934400,2018-06-14 00:00:00,XLM/USD,0.2188,0.2444,0.2168,0.2399,318742.01,1369740.83
1528848000,2018-06-13 00:00:00,XLM/USD,0.2261,0.2299,0.205,0.2188,99379.13,459999.59
1528761600,2018-06-12 00:00:00,XLM/USD,0.2507,0.2519,0.2245,0.2261,143113.42,594410.1
1528675200,2018-06-11 00:00:00,XLM/USD,0.2426,0.2522,0.2342,0.2507,114545.76,468992.06
1528588800,2018-06-10 00:00:00,XLM/USD,0.2818,0.2818,0.2301,0.2426,451026.06,1781942.66
1528502400,2018-06-09 00:00:00,XLM/USD,0.2858,0.29,0.2786,0.2818,33786.75,118961.87
1528416000,2018-06-08 00:00:00,XLM/USD,0.2939,0.294,0.2849,0.2858,37132.96,128215.94
1528329600,2018-06-07 00:00:00,XLM/USD,0.2973,0.3066,0.2893,0.2939,61575.29,205505.02
1528243200,2018-06-06 00:00:00,XLM/USD,0.2951,0.2994,0.2881,0.2973,106421.31,364063.44
1528156800,2018-06-05 00:00:00,XLM/USD,0.2897,0.2995,0.28,0.2951,113113.0,387388.36
1528070400,2018-06-04 00:00:00,XLM/USD,0.3012,0.3088,0.2837,0.2897,148376.43,505729.76
1527984000,2018-06-03 00:00:00,XLM/USD,0.2972,0.3116,0.2965,0.3012,259756.81,852367.72
1527897600,2018-06-02 00:00:00,XLM/USD,0.2888,0.3038,0.2879,0.2972,401801.16,1350051.93
1527811200,2018-06-01 00:00:00,XLM/USD,0.2935,0.2979,0.2792,0.2888,129898.5,450342.42
1527724800,2018-05-31 00:00:00,XLM/USD,0.2745,0.3058,0.2719,0.2935,387662.27,1327603.85
1527638400,2018-05-30 00:00:00,XLM/USD,0.2795,0.2932,0.2652,0.2745,238603.27,860300.82
1527552000,2018-05-29 00:00:00,XLM/USD,0.2511,0.284,0.2458,0.2795,248072.44,923547.74
1527465600,2018-05-28 00:00:00,XLM/USD,0.274,0.2765,0.2483,0.2511,381882.14,1465438.87
1527379200,2018-05-27 00:00:00,XLM/USD,0.2842,0.2842,0.2711,0.274,114042.54,413782.62
1527292800,2018-05-26 00:00:00,XLM/USD,0.2868,0.2951,0.2769,0.2842,79706.01,277467.33
1527206400,2018-05-25 00:00:00,XLM/USD,0.2897,0.2989,0.2813,0.2868,197096.44,686685.7
1527120000,2018-05-24 00:00:00,XLM/USD,0.276,0.299,0.2653,0.2897,439619.24,1561109.22
1527033600,2018-05-23 00:00:00,XLM/USD,0.2903,0.2934,0.2631,0.276,404338.83,1438858.03
1526947200,2018-05-22 00:00:00,XLM/USD,0.3115,0.32,0.2903,0.2903,167675.93,547294.95
1526860800,2018-05-21 00:00:00,XLM/USD,0.3295,0.3302,0.3089,0.3115,200398.78,626888.12
1526774400,2018-05-20 00:00:00,XLM/USD,0.3124,0.3326,0.3121,0.3295,234399.24,723671.64
1526688000,2018-05-19 00:00:00,XLM/USD,0.3152,0.3269,0.3066,0.3124,251593.54,798068.63
1526601600,2018-05-18 00:00:00,XLM/USD,0.3076,0.3187,0.3,0.3152,256679.24,831641.04
1526515200,2018-05-17 00:00:00,XLM/USD,0.3302,0.3437,0.303,0.3076,297019.33,911995.62
1526428800,2018-05-16 00:00:00,XLM/USD,0.3409,0.3409,0.3151,0.3302,350010.87,1072501.57
1526342400,2018-05-15 00:00:00,XLM/USD,0.364,0.3711,0.34,0.3409,541788.86,1516589.89
1526256000,2018-05-14 00:00:00,XLM/USD,0.3699,0.3784,0.3363,0.364,626152.51,1760295.52
1526169600,2018-05-13 00:00:00,XLM/USD,0.3566,0.379,0.3503,0.3699,317640.62,875303.3
1526083200,2018-05-12 00:00:00,XLM/USD,0.3129,0.3653,0.296,0.3566,648983.48,1978725.37
1525996800,2018-05-11 00:00:00,XLM/USD,0.346,0.3556,0.2933,0.3129,529960.58,1655763.76
1525910400,2018-05-10 00:00:00,XLM/USD,0.3708,0.3819,0.3453,0.346,231430.22,626093.7
1525824000,2018-05-09 00:00:00,XLM/USD,0.3785,0.3915,0.3708,0.3708,133228.7,349785.39
